city,state,zipcode,name,open_now,place_id,price_level,rating,user_ratings_total,searched_keyword,searched_zipcode,location_lat,location_lng,compound_code,global_code,art_gallery,atm,bakery,bar,beauty_salon,bicycle_store,book_store,cafe,car_dealer,car_repair,car_wash,clothing_store,convenience_store,department_store,drugstore,electronics_store,establishment,finance,florist,food,funeral_home,furniture_store,gas_station,general_contractor,grocery_or_supermarket,hair_care,hardware_store,health,home_goods_store,jewelry_store,laundry,liquor_store,local_government_office,locksmith,lodging,meal_delivery,meal_takeaway,movie_rental,night_club,park,parking,pet_store,pharmacy,point_of_interest,premise,restaurant,school,shoe_store,shopping_mall,spa,storage,store,supermarket,tourist_attraction,travel_agency
Kew Gardens,NY,11415,Kew Gardens Wines & Liquors,True,ChIJqUdPAJhgwokRDzjEYj96HMM,,3.9,52,stores,11415,40.7132778,-73.82980429999999,P57C+83 New York,87G8P57C+83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Queens,NY,11415,Queens Dollar Store,True,ChIJtUMI56RgwokR4-IxeaGPsKQ,,4.1,9,stores,11415,40.708237,-73.8309537,P559+7J New York,87G8P559+7J,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Kew Gardens,NY,11415,Homestead Gourmet Shop,False,ChIJxR8CrKRgwokRAX2FIapvkRI,2.0,4.6,72,stores,11415,40.7083333,-73.8305556,P559+8Q New York,87G8P559+8Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Kew Gardens,NY,11415,Zee's Wines & Liquors,True,ChIJe4OKuqRgwokRuF6Xn6mdNDw,,4.4,25,stores,11415,40.7080607,-73.83099949999999,P559+6J New York,87G8P559+6J,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Kew Gardens,NY,11415,S/E/C News Stand,True,ChIJ9caX_5dgwokRxqHxWyOy0jU,,4.0,2,stores,11415,40.7136254,-73.8300565,P579+FX New York,87G8P579+FX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Jamaica,NY,11415,Queens Fruit Market,True,ChIJDSAk_pdgwokRjk6wIdffu5Q,,3.3,3,stores,11415,40.7135411,-73.82992829999999,P57C+C2 New York,87G8P57C+C2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Jamaica,NY,11415,Shoe Repair Store,False,ChIJ_XKgr6RgwokRKekNFzZd6GA,,3.0,4,stores,11415,40.7080999,-73.8306942,P559+6P New York,87G8P559+6P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
Kew Gardens,NY,11415,Arch Auto Parts,False,ChIJw0UajLlgwokRcyg6R9VhZdA,,4.8,41,stores,11415,40.7039639,-73.82361879999999,P53G+HH New York,87G8P53G+HH,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Kew Gardens,NY,11415,Rosenblum's Grocery,False,ChIJT98MwqRgwokRBLRJETcifmo,,4.6,83,stores,11415,40.70673439999999,-73.831982,P549+M6 New York,87G8P549+M6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
Kew Gardens,NY,11415,MixMax,True,ChIJH2GpN6RgwokRylUaRlumDvU,,5.0,3,stores,11415,40.7072563,-73.8347221,P548+W4 New York,87G8P548+W4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Kew Gardens,NY,11415,Edward Shoe Co,,ChIJm6a4hbxgwokR9dWIvXrLWi8,,0.0,0,stores,11415,40.7047618,-73.8315856,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
Jamaica,NY,11415,Price Stone Kew Gardens,False,ChIJJZjn87pgwokRShUkjGLbdac,,5.0,2,stores,11415,40.704802,-73.827657,"P53C+WW Jamaica, Queens, NY",87G8P53C+WW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Kew Gardens,NY,11415,7-Eleven,True,ChIJ_amau6RgwokRTWprZUK2MaY,1.0,3.2,36,stores,11415,40.7079582,-73.8310468,P559+5H New York,87G8P559+5H,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Jamaica,NY,11415,Alba's Grocery,True,ChIJ52IR7LlgwokRuYFp9Ru2Yfg,,4.6,65,stores,11415,40.7058391,-73.8312596,P549+8F New York,87G8P549+8F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Kew Gardens,NY,11415,Paul Michael's Brick Oven Cafe,True,ChIJSU3gCLpgwokRVgfWZWms63U,2.0,4.4,328,restaurant,11415,40.7037385,-73.8249007,P53G+F2 New York,87G8P53G+F2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Kew Gardens,NY,11415,Tikka Indian Grill,True,ChIJ_wK6OqVgwokROBENiTUYLGU,2.0,4.3,252,restaurant,11415,40.705686,-73.8309815,P549+7J New York,87G8P549+7J,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Kew Gardens,NY,11415,Taystee Garden,True,ChIJCeaFFaVgwokRwgRQKnVUhjo,2.0,4.2,33,restaurant,11415,40.709108,-73.8303914,P559+JR New York,87G8P559+JR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Kew Gardens,NY,11415,Tu Casa,True,ChIJUcR7IKVgwokR5XrxUICIjNI,2.0,4.1,821,restaurant,11415,40.7063196,-73.83147459999999,P549+GC New York,87G8P549+GC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Kew Gardens,NY,11415,Dani's House of Pizza,True,ChIJCeaFFaVgwokRWbrmlcnEGzY,1.0,4.4,1748,restaurant,11415,40.708981,-73.830536,P559+HQ New York,87G8P559+HQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Kew Gardens,NY,11415,Fresh Tortillas,True,ChIJ07q6SaRgwokRArwmbW4bXbE,1.0,4.3,62,restaurant,11415,40.7070288,-73.834474,P548+R6 New York,87G8P548+R6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Kew Gardens,NY,11415,La Rondine Pizza,True,ChIJMT9JWL1gwokRX-X0gp6wyDk,1.0,4.3,267,restaurant,11415,40.713306,-73.82923319999999,P57C+88 New York,87G8P57C+88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Kew Gardens,NY,11415,Texas Chicken and Burgers,True,ChIJi9E6Vr1gwokRD9V0QpUeoes,1.0,4.1,391,restaurant,11415,40.7135828,-73.82997069999999,P57C+C2 New York,87G8P57C+C2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Queens,NY,11415,Mini-Burger,True,ChIJo9h5VaNgwokRQtPXI_K40Pg,1.0,4.6,30,restaurant,11415,40.7086914,-73.8304405,P559+FR New York,87G8P559+FR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Kew Gardens,NY,11415,Hangar 11 Burgers & Brews,True,ChIJPamxIKVgwokRfYt2WFJoN_U,2.0,4.1,514,restaurant,11415,40.7062535,-73.83125919999999,P549+GF New York,87G8P549+GF,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Kew Gardens,NY,11415,Mehak,True,ChIJvwr8rrxgwokR7OF3lEvMCEo,2.0,3.9,78,restaurant,11415,40.709129,-73.8296355,P55C+M4 New York,87G8P55C+M4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Kew Gardens,NY,11415,New Metro Sushi Cafe,True,ChIJE10lSqRgwokR_3kmpq78Wjw,1.0,4.0,65,restaurant,11415,40.7070879,-73.83434020000001,P548+R7 New York,87G8P548+R7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Jamaica,NY,11418,Spolini's,True,ChIJK-MMKqxgwokRAfkM2YZvcIg,2.0,4.4,138,restaurant,11415,40.7074051,-73.835329,"P547+XV Jamaica, Queens, NY",87G8P547+XV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Kew Gardens,NY,11415,Austin's Ale House,True,ChIJ9-CAs7xgwokR0dG6ectdSDo,2.0,4.3,825,restaurant,11415,40.709537,-73.83034409999999,P559+RV New York,87G8P559+RV,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Kew Gardens,NY,11415,Chicken House,True,ChIJqUdPAJhgwokRiND4WmyDyk4,1.0,4.0,113,restaurant,11415,40.713482,-73.829954,"P57C+92 Kew Gardens, Queens, NY",87G8P57C+92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Kew Gardens,NY,11415,Ocha Thai Cuisine,True,ChIJF960Ob1gwokRBw6cHFBKHfk,,4.0,70,restaurant,11415,40.7124195,-73.827109,P56F+X5 New York,87G8P56F+X5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Kew Gardens,NY,11415,Shah's Halal Food,True,ChIJQxAwDJhgwokR7Kk4e3Np4PM,,4.2,26,restaurant,11415,40.7141088,-73.83113929999999,P579+JG New York,87G8P579+JG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Queens,NY,11415,Subway,True,ChIJS1aERJhgwokRnsImNcQY-D8,1.0,4.0,103,restaurant,11415,40.7128936,-73.8283357,P57C+5M New York,87G8P57C+5M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Richmond Hill,NY,11418,Thai House Cuisine,True,ChIJGwkaygNhwokRTZ8vuvwLi0w,,4.1,49,restaurant,11415,40.7076462,-73.8359273,P557+3J New York,87G8P557+3J,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Kew Gardens,NY,11415,Cookies and Cream Pastry Shop,True,ChIJ2To-NzphwokRC4fvZiEmtqA,,4.6,26,coffee shops,11415,40.7057382,-73.83102029999999,P549+7H New York,87G8P549+7H,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Queens,NY,11415,Dunkin',True,ChIJxbWtVqNgwokRPDzpYi-n8cs,1.0,3.4,63,coffee shops,11415,40.708084,-73.8306975,P559+6P New York,87G8P559+6P,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
Kew Gardens,NY,11415,Mr. Wish,True,ChIJAfbysrxgwokRndeu4adx808,1.0,4.7,135,coffee shops,11415,40.7093241,-73.8299608,P55C+P2 New York,87G8P55C+P2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Queens,NY,11418,Dunkin',True,ChIJEaLFNq5gwokR3X4DM7Gt5qg,1.0,3.7,173,coffee shops,11415,40.7012472,-73.8311373,P529+FG New York,87G8P529+FG,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
Queens,NY,11418,Dunkin',True,ChIJP3j_gaZgwokRXjajDHM0gdo,1.0,3.6,111,coffee shops,11415,40.7073402,-73.8361728,P547+WG New York,87G8P547+WG,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
Queens,NY,11435,Dunkin',True,ChIJW9VEB8dgwokRwJuAT2aKSJ8,1.0,3.9,221,coffee shops,11415,40.7046185,-73.81602869999999,"P53M+RH Jamaica, Queens, NY",87G8P53M+RH,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
Queens,NY,11415,McDonald's,True,ChIJ5_F1Wb1gwokRBiC2QaXqNT4,1.0,3.2,717,coffee shops,11415,40.713238,-73.829102,"P57C+79 Queens, New York",87G8P57C+79,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
Kew Gardens,NY,11415,Thyme Natural Market & Cafe,False,ChIJZ5ihU6NgwokRhYCG98PEJEs,1.0,4.2,34,coffee shops,11415,40.7090485,-73.8304763,P559+JR New York,87G8P559+JR,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Queens,NY,11435,Dunkin',True,ChIJdwahQpWMUocRjFhwBzcMp9Y,1.0,4.1,76,coffee shops,11415,40.7023407,-73.8135678,"P52P+WH Jamaica, Queens, NY",87G8P52P+WH,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
Ozone Park,NY,11416,CVS,True,ChIJY2YIIO9dwokRsQ2txNltHXs,,3.3,41,stores,11416,40.6852655,-73.85747420000001,"M4PV+42 Ozone Park, Queens, NY",87G8M4PV+42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Queens,NY,11416,Marshalls,True,ChIJvWKzEPRdwokRzw-9R2WICos,,4.0,1443,stores,11416,40.680415,-73.846622,M5J3+59 New York,87G8M5J3+59,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Ozone Park,NY,11416,Clocktower Plaza,True,ChIJxZ-qnfpdwokRWEGIyOYSLPQ,,4.2,1620,stores,11416,40.6870035,-73.850608,"M4PX+RQ Ozone Park, Queens, NY",87G8M4PX+RQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
Queens,NY,11416,T-Mobile,True,ChIJ6ZWj5vVdwokRrlR3OG5kAoc,2.0,3.8,64,stores,11416,40.68048599999999,-73.841691,"M5J5+58 Ozone Park, Queens, NY",87G8M5J5+58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
Ozone Park,NY,11416,Stop & Shop,True,ChIJrdHBePBdwokR7QN7Mn1k6sE,2.0,4.3,1015,stores,11416,40.6869827,-73.8497503,M5P2+Q3 New York,87G8M5P2+Q3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Jamaica,NY,11416,New Ozone Park Liquor Store,True,ChIJM--PlvddwokRerk2ZDD0Ww0,,2.4,14,stores,11416,40.68463759999999,-73.8437276,"M5M4+VG Jamaica, Queens, NY",87G8M5M4+VG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Jamaica,NY,11416,S & N Hardware,False,ChIJOWxSbetdwokRQz7io44Wa1Q,,3.8,14,stores,11416,40.680159,-73.860961,"M4JQ+3J Jamaica, Queens, NY",87G8M4JQ+3J,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Ozone Park,NY,11416,Ozone Park Wines & Liquors,True,ChIJQyIqfPpdwokRiI2JPo2uRFA,,4.4,41,stores,11416,40.6868372,-73.8504299,M4PX+PR New York,87G8M4PX+PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Ozone Park,NY,11417,CVS,True,ChIJW1_bAPZdwokROgo7HbCOkQs,,2.6,79,stores,11416,40.6814694,-73.8419593,M5J5+H6 New York,87G8M5J5+H6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Ozone Park,NY,11416,ATN Variety Store,True,ChIJG8FAZetdwokRRjPrWhlXXtk,,4.2,18,stores,11416,40.6800753,-73.8601908,M4JQ+2W New York,87G8M4JQ+2W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Ozone Park,NY,11416,99 Cents City,True,ChIJbYhpC_ddwokRxKRo_IXKvKc,,4.1,59,stores,11416,40.6847037,-73.845146,M5M3+VW New York,87G8M5M3+VW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Ozone Park,NY,11416,House of Holiday,True,ChIJGQYAnfpdwokROQMTy8wvsuk,,4.5,260,stores,11416,40.6870331,-73.8518959,M4PX+R6 New York,87G8M4PX+R6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Queens,NY,11416,Rite Aid,True,ChIJS_HLFlFnwokRo4G_T-ThRP0,2.0,3.3,47,stores,11416,40.6896882,-73.8416962,M5Q5+V8 New York,87G8M5Q5+V8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Ozone Park,NY,11416,GameStop Prestige,True,ChIJ5azhhPpdwokRXbfBe-0iuas,2.0,4.3,278,stores,11416,40.6867441,-73.8505847,M4PX+MQ New York,87G8M4PX+MQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Jamaica,NY,11416,Kied Deli Grocery,,ChIJV6RDY-tdwokRc8zv0OPlvkA,,4.0,2,stores,11416,40.6800994,-73.8598422,M4JR+23 New York,87G8M4JR+23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Ozone Park,NY,11416,Ozone Park Supermarket & Halal Meat,True,ChIJxUsCfexdwokREUQ96luTsR0,,4.1,37,stores,11416,40.6807211,-73.858972,M4JR+7C New York,87G8M4JR+7C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
Jamaica,NY,11416,Mannan Halal Supermarket,True,ChIJf0lPF-tdwokRpd9nZor8nSg,,3.9,319,stores,11416,40.6799553,-73.8615889,"M4HQ+X9 Jamaica, Queens, NY",87G8M4HQ+X9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
Ozone Park,NY,11416,Deli Grocery And Grill,,ChIJ5Ug8ClZnwokRzA81BcjnhLY,,1.0,1,stores,11416,40.6902382,-73.8405185,M5R5+3Q New York,87G8M5R5+3Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Jamaica,NY,11416,A & S Italian Pork Store,False,ChIJK6YemVdnwokR2YzbAjb5vwo,,4.9,15,stores,11416,40.6863017,-73.8395137,M5P6+G5 New York,87G8M5P6+G5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Ozone Park,NY,11416,Pio Pio Dominicano,True,ChIJ32bKmVdnwokRIIMKwas1m7o,,4.6,30,restaurant,11416,40.686302,-73.8396139,M5P6+G5 New York,87G8M5P6+G5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Jamaica,NY,11416,El Pollo Inka Peru,True,ChIJ_____-xdwokRYU3uKKhvETI,,4.1,364,restaurant,11416,40.6828473,-73.85028799999999,M4MX+4V New York,87G8M4MX+4V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Jamaica,NY,11416,El Viejo Yayo,True,ChIJsShuc_FdwokRmhcGRzAo9MQ,2.0,4.2,250,restaurant,11416,40.6846444,-73.8436368,"M5M4+VG Jamaica, Queens, NY",87G8M5M4+VG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
