zipcode,total_accounting,total_airport,total_amusement_park,total_art_gallery,total_atm,total_bakery,total_bank,total_bar,total_beauty_salon,total_bicycle_store,total_book_store,total_bowling_alley,total_cafe,total_campground,total_car_dealer,total_car_rental,total_car_repair,total_car_wash,total_casino,total_cemetery,total_church,total_clothing_store,total_convenience_store,total_courthouse,total_dentist,total_department_store,total_doctor,total_drugstore,total_electrician,total_electronics_store,total_finance,total_fire_station,total_florist,total_food,total_funeral_home,total_furniture_store,total_gas_station,total_general_contractor,total_grocery_or_supermarket,total_gym,total_hair_care,total_hardware_store,total_health,total_home_goods_store,total_hospital,total_insurance_agency,total_jewelry_store,total_laundry,total_library,total_liquor_store,total_local_government_office,total_locksmith,total_lodging,total_meal_delivery,total_meal_takeaway,total_movie_rental,total_movie_theater,total_moving_company,total_museum,total_natural_feature,total_night_club,total_painter,total_park,total_parking,total_pet_store,total_pharmacy,total_place_of_worship,total_plumber,total_post_office,total_primary_school,total_real_estate_agency,total_restaurant,total_roofing_contractor,total_route,total_rv_park,total_school,total_shoe_store,total_shopping_mall,total_spa,total_stadium,total_storage,total_store,total_subpremise,total_supermarket,total_tourist_attraction,total_train_station,total_transit_station,total_travel_agency,total_university,total_veterinary_care,total_zoo,total_open_now_False,total_open_now_True,total_open_now_nan,mean_price_level,mean_rating,mean_user_ratings_total
12523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,2,1.0,2.7600000000000002,49.2
12524,0,0,0,0,0,7,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,3,2,0,0,2,0,1,0,3,1,0,0,33,0,1,1,0,3,0,0,2,1,3,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,24,0,0,0,0,1,1,0,0,0,27,0,1,0,0,0,0,0,0,0,23,21,2,1.71875,4.315217391304347,473.17391304347825
12525,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,17,0,0,1,0,0,1,0,0,0,18,2,3,1.8333333333333333,4.547826086956522,125.6086956521739
12526,0,0,0,1,1,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,4,3,0,0,0,0,0,0,0,1,0,1,12,0,1,1,0,2,0,0,0,1,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,17,3,5,1.6666666666666667,3.8040000000000003,16.6
12528,0,0,0,0,0,4,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,1,31,0,1,0,0,2,0,0,2,1,4,0,0,0,0,0,4,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25,0,0,0,1,1,0,0,0,0,27,0,0,0,0,0,0,0,1,0,28,13,3,1.5,4.286363636363637,141.02272727272728
12529,0,0,0,0,1,0,0,3,0,0,1,0,1,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,1,1,0,1,14,0,0,2,0,1,0,0,1,0,3,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,0,19,4,4,1.5,3.6666666666666674,45.18518518518518
12531,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,1,1,1.0,3.657142857142857,56.714285714285715
12533,0,0,0,0,2,4,0,2,1,0,0,0,8,0,0,0,2,0,0,0,0,1,5,0,0,0,0,2,0,1,3,0,0,38,0,0,3,0,2,0,1,2,3,3,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,28,23,1,1.6666666666666667,4.103846153846155,122.1923076923077
12534,0,0,0,1,2,8,0,9,0,1,0,0,17,0,1,0,1,0,0,0,0,11,3,0,0,2,0,0,0,1,3,0,1,53,0,5,2,0,4,1,1,2,1,10,0,0,5,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,2,0,1,0,0,45,0,1,0,0,0,0,0,0,0,57,21,2,1.8,4.270000000000001,120.475
12538,0,0,0,0,1,2,0,2,0,0,1,0,4,0,0,0,2,0,0,0,0,2,5,0,0,0,0,3,0,0,1,0,0,32,0,5,0,1,4,0,0,1,3,7,0,0,0,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,23,16,4,1.6521739130434783,4.369767441860465,162.74418604651163
12540,0,1,0,0,0,2,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,22,0,0,1,0,2,0,1,0,2,1,0,0,0,0,0,4,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,23,0,1,0,0,0,0,0,0,0,18,13,4,1.5714285714285714,4.137142857142857,160.71428571428572
12542,0,0,0,1,1,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1,0,0,22,0,3,0,1,3,0,0,0,1,7,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,18,9,9,1.2857142857142858,3.9166666666666665,61.388888888888886
12543,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,5,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,8,4,1,1.3333333333333333,3.8538461538461535,64.3076923076923
12545,0,0,0,0,1,0,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,12,0,1,0,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,17,2,1,1.8333333333333333,4.329999999999999,68.2
12546,0,0,0,0,0,1,0,1,0,0,1,0,5,0,0,0,2,0,0,0,0,1,2,0,0,0,0,1,0,1,0,0,0,19,0,1,1,0,0,0,0,1,2,7,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,29,4,5,1.6363636363636365,4.031578947368421,46.13157894736842
12547,0,0,0,0,1,2,0,3,0,0,0,0,2,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,9,0,2,1,2,1,0,0,1,0,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,1,21,0,0,0,0,0,0,0,0,0,15,3,8,1.8333333333333333,3.853846153846154,53.19230769230769
12548,0,0,0,0,1,2,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,10,0,1,1,1,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,10,3,5,1.375,3.672222222222222,91.33333333333333
12549,0,0,0,1,0,4,0,2,0,0,0,0,5,0,0,0,5,0,0,0,0,2,6,0,0,0,0,2,0,1,0,0,0,32,0,1,2,0,2,0,0,1,2,8,0,0,1,0,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,1,0,0,0,0,32,0,0,0,0,0,0,0,0,0,30,17,4,1.6842105263157894,4.049019607843137,126.92156862745098
12550,0,0,0,0,1,9,0,7,0,0,2,0,20,0,0,0,1,0,0,0,0,2,3,0,0,3,0,2,0,4,1,0,0,55,0,8,1,0,4,0,0,2,3,9,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,39,0,1,0,0,0,0,0,0,0,39,28,1,1.6875,4.063235294117647,399.1617647058824
12551,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,4.4,379.0
12553,0,0,0,0,0,3,0,6,0,0,0,0,7,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,2,0,0,34,0,3,0,1,4,0,0,1,2,6,0,0,1,0,0,1,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,27,22,0,1.5806451612903225,4.293877551020408,176.91836734693877
12561,0,0,0,0,2,4,0,9,0,0,2,0,16,0,0,0,0,0,0,0,0,8,2,0,0,0,0,1,0,0,2,0,2,46,0,1,1,0,4,0,0,1,3,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,30,0,0,0,0,2,0,0,0,0,39,0,1,0,0,0,0,0,0,0,46,19,1,1.75,4.262121212121211,184.9090909090909
12563,0,0,0,0,0,1,0,3,0,1,0,0,4,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,23,0,1,1,0,3,0,0,1,0,5,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,22,8,5,1.6666666666666667,4.0285714285714285,95.91428571428571
12564,0,0,0,0,0,2,0,4,0,0,1,0,4,0,1,0,4,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,26,0,0,1,0,5,0,0,0,1,2,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,28,0,1,0,0,0,0,0,0,0,29,11,2,1.3846153846153846,4.204761904761905,106.80952380952381
12565,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,3,1,1.2,3.95,50.6
12566,0,0,0,0,1,1,0,2,0,0,0,0,3,0,0,0,1,0,0,0,0,0,3,0,0,1,0,1,0,2,1,0,0,30,0,0,2,0,2,0,0,2,3,6,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,29,10,2,1.4736842105263157,4.014634146341463,118.2439024390244
12567,0,0,0,0,1,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,11,0,3,1,1,1,0,0,1,1,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,20,1,8,2.25,3.5999999999999996,29.344827586206897
12568,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1.5,4.266666666666667,134.66666666666666
12569,0,0,0,0,0,1,0,2,0,1,0,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,20,0,1,0,0,3,0,0,3,2,5,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,24,0,1,0,0,0,0,0,0,0,20,9,5,1.4166666666666667,3.9029411764705877,84.52941176470588
12570,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0,4,0,0,0,0,1,1,0,0,0,0,0,0,2,2,0,0,14,0,0,2,2,1,0,0,0,2,4,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,16,10,2,1.8,3.528571428571428,70.75
12571,0,0,0,0,2,4,0,2,0,0,1,0,9,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,2,0,0,33,0,1,1,0,4,0,0,1,2,5,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,1,0,0,0,0,25,0,0,0,0,0,0,0,0,0,29,13,2,1.65,4.3522727272727275,104.75
12572,0,0,0,0,0,2,0,8,0,0,1,0,6,0,1,1,1,0,0,0,0,5,1,0,0,0,0,1,0,1,3,0,0,28,0,1,0,0,2,0,0,1,3,4,0,0,2,0,0,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,29,0,2,0,0,0,0,0,0,0,41,6,2,2.1363636363636362,4.330612244897959,135.26530612244898
12574,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,4.3,136.0
12575,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,1.0,4.15,78.25
12577,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,5,1,1.6666666666666667,4.675,74.5
12578,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,10,0,0,1,0,3,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,20,0,1,0,0,0,0,0,0,0,18,2,3,1.6666666666666667,3.404347826086957,35.869565217391305
12580,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,5,0,1,3,1,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,8,4,4,1.5,2.54375,11.5625
12581,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,8,0,0,1,3,1,0,0,1,2,4,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,13,2,8,1.6666666666666667,3.6521739130434776,15.26086956521739
12582,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8,0,0,1,2,1,0,0,0,0,7,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,11,2,9,2.0,3.5454545454545454,55.09090909090909
12583,0,0,0,0,0,1,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,11,0,0,0,0,1,0,0,0,1,4,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,20,2,5,2.0,3.455555555555556,32.96296296296296
12584,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,1.0,2.55,96.5
12585,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,1,2,1.5,2.6571428571428575,44.857142857142854
12586,0,0,0,0,1,1,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,1,2,0,0,26,0,2,1,0,2,0,0,1,0,6,0,0,3,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,0,0,0,0,1,0,0,0,0,22,0,0,0,0,0,0,0,0,0,22,14,3,1.3333333333333333,4.2384615384615385,96.56410256410257
12589,0,0,0,0,2,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,2,0,0,22,0,2,1,0,2,0,0,1,1,3,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,22,0,0,1,0,0,0,0,0,0,14,11,10,1.3636363636363635,2.985714285714286,49.2
12590,0,0,0,0,2,7,0,4,0,1,0,0,13,0,0,0,3,0,0,0,0,4,4,0,0,1,0,2,0,1,3,0,0,36,0,2,1,2,2,0,0,1,2,5,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28,0,0,0,0,1,0,0,0,0,33,0,0,0,0,0,0,0,0,0,28,22,0,1.65625,4.172,284.6
12592,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,2.0,4.2250000000000005,48.0
12594,0,0,0,0,0,3,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,2,0,1,1,0,0,1,0,3,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,23,0,1,0,0,0,0,0,0,0,17,6,4,1.2,3.603703703703704,49.48148148148148
12601,0,0,0,0,1,7,0,8,0,1,2,0,20,0,0,0,0,0,0,0,0,9,2,0,0,5,0,1,0,2,2,0,0,50,0,2,1,0,3,0,0,1,1,5,0,0,3,0,0,0,0,0,0,1,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,4,2,0,0,0,34,0,1,0,0,0,0,0,0,0,48,17,0,1.7272727272727273,4.301538461538462,392.26153846153846
12603,0,0,0,0,2,4,0,1,0,0,1,0,8,0,0,0,1,0,0,0,0,1,5,0,0,0,0,3,0,0,2,0,0,22,0,0,2,0,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,13,16,0,1.5909090909090908,4.182758620689655,177.6206896551724
12604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,4.5,193.0
12613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1.0,4.2,36.5
12614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,2.3,16.0
12620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,,3.2,6.0
12635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,,4.8,17.0
12638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,4.2,385.0
12641,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1.6666666666666667,3.9666666666666663,264.6666666666667
12659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,,4.9,9.0
12664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,4.1,244.0
12676,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0,4.2,170.0
12701,0,0,0,0,1,7,0,1,0,0,0,0,9,0,0,0,3,0,0,0,0,3,2,0,0,1,0,1,0,3,2,0,0,43,0,3,1,0,7,0,0,1,1,7,0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,35,0,2,0,0,0,0,0,0,0,34,22,2,1.3636363636363635,4.310344827586207,228.4655172413793
12702,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0,4.5,389.0
12704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2.0,3.5,54.0
12707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,4.5,12.0
