zipcode,total_accounting,total_airport,total_amusement_park,total_art_gallery,total_atm,total_bakery,total_bank,total_bar,total_beauty_salon,total_bicycle_store,total_book_store,total_bowling_alley,total_cafe,total_campground,total_car_dealer,total_car_rental,total_car_repair,total_car_wash,total_casino,total_cemetery,total_church,total_clothing_store,total_convenience_store,total_courthouse,total_dentist,total_department_store,total_doctor,total_drugstore,total_electrician,total_electronics_store,total_finance,total_fire_station,total_florist,total_food,total_funeral_home,total_furniture_store,total_gas_station,total_general_contractor,total_grocery_or_supermarket,total_gym,total_hair_care,total_hardware_store,total_health,total_home_goods_store,total_hospital,total_insurance_agency,total_jewelry_store,total_laundry,total_library,total_liquor_store,total_local_government_office,total_locksmith,total_lodging,total_meal_delivery,total_meal_takeaway,total_movie_rental,total_movie_theater,total_moving_company,total_museum,total_natural_feature,total_night_club,total_painter,total_park,total_parking,total_pet_store,total_pharmacy,total_place_of_worship,total_plumber,total_post_office,total_primary_school,total_real_estate_agency,total_restaurant,total_roofing_contractor,total_route,total_rv_park,total_school,total_shoe_store,total_shopping_mall,total_spa,total_stadium,total_storage,total_store,total_subpremise,total_supermarket,total_tourist_attraction,total_train_station,total_transit_station,total_travel_agency,total_university,total_veterinary_care,total_zoo,total_open_now_False,total_open_now_True,total_open_now_nan,mean_price_level,mean_rating,mean_user_ratings_total,population,population_density_square_miles,housing_units,price_level*rating,user_ratings_total_per_capita,rating_weighed_population_density,log_home_price_to_income_ratios
10533,0,0,0,0,1,0,0,4,0,0,0,0,2,0,1,0,2,0,0,0,0,4,1,0,0,0,0,0,0,2,2,0,0,19,0,1,1,0,1,0,0,1,2,5,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,13,13,8,2.0,3.5058823529411764,69.32352941176471,7551,2123.9,2917,7.011764705882353,0.00918070843752678,7446.143529411765,1.5841345153136805
11579,0,0,0,0,0,2,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,20,0,2,1,1,2,0,0,1,1,4,0,0,1,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,18,8,5,1.75,3.8129032258064512,37.38709677419355,5209,4640.0,2070,6.67258064516129,0.007177403872949424,17691.870967741932,1.7130334355102186
13034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,3,0,3,,3.5666666666666664,179.33333333333337,1987,81.8,1101,,0.09025331320248282,291.75333333333333,0.6871388736779586
12563,0,0,0,0,0,1,0,3,0,1,0,0,4,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,23,0,1,1,0,3,0,0,1,0,5,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,22,8,5,1.6666666666666667,4.0285714285714285,95.91428571428571,8555,374.9,2800,6.714285714285714,0.011211488686649411,1510.3114285714285,1.2183786728392196
14504,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,6,0,1.125,3.95,282.0,1873,1646.1,829,4.4437500000000005,0.15056059797116925,6502.095,0.5172196093644752
11005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,2.0,1.2333333333333334,3.0,1749,9533.7,1613,2.466666666666667,0.0017152658662092624,11758.230000000001,2.3442036840898024
14467,0,0,0,0,1,1,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,1,0,0,20,0,1,2,0,2,0,0,2,2,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,13,9,7,1.2666666666666666,3.710344827586207,197.1379310344828,10056,933.4,4140,4.699770114942529,0.01960401064384276,3463.2358620689656,0.705792163464084
12837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,4.4,42.0,1059,71.6,425,4.4,0.039660056657223795,315.04,0.6008409182297813
12734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,1,8,1.0,3.47,22.0,903,65.6,637,3.47,0.024363233665559248,227.632,1.0510998758304828
14742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,4.0,255.0,276,1229.0,78,4.0,0.9239130434782609,4916.0,-0.045174928453678126
14543,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,2.0,4.425,120.25,3360,133.5,1284,8.85,0.035788690476190474,590.7375,0.7209935190193973
13209,0,0,0,0,0,1,0,2,0,0,1,0,2,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,17,0,3,2,1,5,0,0,0,0,7,0,0,0,0,0,2,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,26,0,0,0,0,0,0,0,0,0,25,6,2,1.2857142857142858,3.993939393939393,129.15151515151516,12940,1018.3,6132,5.135064935064934,0.009980797152358204,4067.0284848484835,0.7688961403746447
13145,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,1.3333333333333333,4.349999999999999,54.33333333333334,1566,93.9,1089,5.799999999999998,0.03469561515538527,408.4649999999999,0.6950059171545706
13078,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,2,1,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,17,3,5,1.4,3.628,58.0,10607,272.4,4112,5.0792,0.005468087112284341,988.2672,0.8177763315778902
12997,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,12,3,2,1.6,4.141176470588235,155.94117647058823,1199,18.4,857,6.625882352941176,0.1300593631948192,76.19764705882352,1.3215300945396293
11429,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,8,6,2,1.2,3.7937500000000006,136.3125,27403,21179.7,7752,4.5525,0.00497436412071671,80350.48687500002,1.652467943180013
10954,0,0,0,0,0,5,0,9,0,0,1,0,9,0,0,0,1,0,0,0,0,1,1,0,0,2,0,0,0,3,1,0,0,31,0,7,0,2,2,0,0,3,1,11,0,0,0,1,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,1,0,0,0,29,0,1,0,0,0,0,0,1,0,17,32,0,1.75,4.19591836734694,433.06122448979585,23354,3394.5,8803,7.342857142857145,0.018543342660349228,14243.04489795919,1.2991298775720983
12789,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,1,3,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,20,0,3,0,0,0,0,0,0,0,14,5,8,1.6666666666666667,3.3259259259259264,29.48148148148148,1952,203.5,1769,5.5432098765432105,0.015103217972070431,676.8259259259261,0.8976611850685046
13731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,2,1.0,3.58,52.8,880,9.8,1308,3.58,0.06,35.084,1.563741961302544
14031,0,0,0,0,0,2,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,2,0,0,0,0,0,15,0,1,0,1,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,15,3,2,1.75,4.03,155.3,10301,550.4,4287,7.0525,0.01507620619357344,2218.112,1.0367791490235898
11217,0,0,0,1,0,1,0,8,0,0,0,0,19,0,0,0,1,0,0,0,0,5,2,0,0,1,0,1,0,7,2,0,0,46,0,3,0,1,2,0,0,3,2,6,0,0,2,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,27,0,0,0,0,1,0,0,0,0,44,0,1,0,0,0,0,0,0,0,32,32,1,1.9,4.066153846153847,456.10769230769233,41407,55210.7,19287,7.725692307692309,0.011015231538331498,224495.2001538462,2.382723804817328
14072,0,0,0,0,1,1,0,5,0,0,1,0,4,0,0,0,1,0,0,0,0,2,3,0,0,1,0,2,0,2,1,0,0,29,0,0,0,0,2,0,0,2,3,5,0,0,0,0,0,3,0,0,0,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,25,0,1,0,0,0,0,0,0,0,30,8,4,1.5454545454545454,4.064285714285714,158.30952380952382,20897,739.1,8821,6.281168831168831,0.007575705785975204,3003.9135714285712,0.890530141137916
14091,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1.8,4.32,481.4,1111,52.3,484,7.776000000000001,0.4333033303330333,225.936,0.7824479007176114
13760,0,0,0,0,0,3,0,4,0,1,1,0,11,0,1,0,3,0,0,0,0,1,3,0,0,0,0,3,0,2,0,0,0,41,0,0,0,0,5,0,0,0,4,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,30,0,1,0,0,0,0,0,0,0,40,11,3,1.5714285714285714,4.124074074074073,227.46296296296296,43350,881.4,21440,6.480687830687829,0.005247127173309411,3634.958888888888,0.7923616334965066
11216,0,0,0,0,0,2,0,1,0,1,0,0,18,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,2,0,2,44,0,2,0,0,2,0,0,3,2,4,0,0,0,0,0,3,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,34,0,1,0,0,0,0,0,0,0,25,32,0,1.3793103448275863,4.2859649122807015,268.8947368421053,56308,60233.5,27273,5.91167574107683,0.004775426881475196,258158.66754385963,2.866010400459124
13053,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,5,0,1.125,4.263636363636364,150.72727272727272,4980,150.0,1998,4.796590909090909,0.03026652062796641,639.5454545454545,0.9347323066560013
13204,0,0,0,0,2,5,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,8,3,0,0,4,0,1,0,5,2,0,0,32,0,2,1,0,1,0,0,1,1,4,0,0,3,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,5,0,0,0,0,30,0,0,0,0,0,0,0,0,0,30,17,2,1.606060606060606,4.238775510204081,324.20408163265313,18728,4264.0,10120,6.807730364873221,0.017311196157232655,18074.1387755102,0.8294204238620635
14174,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,1.1428571428571428,4.12,122.3,5475,224.1,2758,4.708571428571428,0.022337899543378996,923.292,0.867218837881758
11435,0,0,0,0,0,2,0,2,0,0,0,0,7,0,1,0,2,0,0,0,0,1,1,0,0,1,0,0,0,3,4,0,0,36,0,1,0,0,3,0,0,1,0,3,0,0,2,0,0,3,0,0,4,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,1,0,0,0,0,26,0,0,0,0,0,0,0,0,0,21,33,2,1.3846153846153846,4.085714285714286,277.44642857142856,59296,38792.2,19742,5.6571428571428575,0.00467900749749441,158493.84571428574,1.8143467481021505
10603,0,0,0,0,0,3,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,21,0,0,0,0,2,0,0,2,3,1,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,8,19,0,1.6666666666666667,4.037037037037036,145.85185185185185,17843,5422.4,7194,6.728395061728394,0.008174177652404408,21890.429629629623,1.4424618740432313
14847,0,0,0,0,1,0,0,5,0,0,0,0,4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,9,1,2,1.5,4.441666666666666,100.33333333333331,2395,61.5,1334,6.6625,0.04189283228949199,273.16249999999997,0.823475948766076
11101,0,0,0,0,1,10,0,10,0,0,0,0,22,0,5,0,6,0,0,0,0,6,5,0,0,1,0,1,0,10,4,0,0,57,0,3,1,0,0,0,0,2,1,10,0,0,0,0,0,3,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,1,1,0,0,0,60,0,0,0,0,0,0,0,0,0,40,49,1,1.6964285714285714,4.141111111111114,466.0777777777778,30043,11539.2,16814,7.025099206349211,0.015513689637445588,47785.10933333336,2.6485285716142446
12832,0,0,0,0,2,1,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,3,4,0,0,0,0,2,0,0,2,0,0,19,0,1,2,0,4,0,0,3,3,5,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0,0,0,0,1,0,0,0,0,24,0,1,0,0,0,0,0,0,0,22,6,4,1.3529411764705883,3.9625,52.84375,6569,81.7,3372,5.361029411764706,0.008044413152686862,323.73625,0.9622642190023913
14469,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,11,0,2,1,0,2,0,0,1,0,10,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,22,0,1,0,0,0,0,0,0,0,24,0,4,1.1666666666666667,3.6607142857142856,61.14285714285714,6071,92.0,2767,4.270833333333333,0.010071299150528273,336.7857142857143,0.9289348490041884
14004,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,2.0,4.625,73.25,12496,260.7,4252,9.25,0.005861875800256082,1205.7375,0.8565694064716569
10930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,8,4,6,1.5,2.255555555555555,38.833333333333336,8990,647.7,3131,3.383333333333333,0.004319614386355209,1460.9233333333332,0.868240125300026
10469,0,0,0,0,0,5,0,0,0,0,0,0,6,0,2,0,4,0,0,0,0,2,4,0,0,0,0,4,0,1,0,0,1,36,0,0,0,1,2,0,1,2,5,3,0,0,0,0,0,3,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27,0,0,0,0,0,1,0,0,0,28,0,1,0,0,0,0,0,0,0,14,33,3,1.5,4.186000000000002,283.1,73870,29873.7,23659,6.279000000000003,0.0038324082848246923,125051.30820000006,1.9308408503462509
14779,0,0,0,0,0,0,0,3,0,0,0,1,3,0,0,0,2,0,1,0,0,1,5,0,0,0,0,1,0,0,0,0,0,28,0,1,1,0,5,0,0,0,1,2,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,23,0,2,0,0,0,0,0,0,0,26,9,5,1.2,3.867500000000001,129.6,6785,60.2,3340,4.641000000000001,0.019100957995578483,232.82350000000008,0.7415031924117925
13144,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,2,4,1.3333333333333333,3.46,83.5,1986,51.7,902,4.613333333333333,0.04204431017119839,178.882,0.6386780300238087
13662,0,0,0,0,1,1,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,4,3,0,0,3,0,2,0,1,1,0,0,34,0,4,1,0,5,0,0,1,3,7,0,0,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,1,1,0,0,0,24,0,1,0,0,0,0,0,0,0,33,10,2,1.3333333333333333,4.1977777777777785,158.22222222222226,16069,180.9,7668,5.597037037037038,0.00984642617600487,759.3780000000002,0.5192835930627356
10803,0,0,0,0,0,6,0,5,0,2,0,0,11,0,0,0,0,0,0,0,0,3,1,0,0,2,0,1,0,1,0,0,1,35,0,2,0,0,4,0,0,1,1,4,0,0,0,0,0,1,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,2,0,0,0,0,28,0,2,0,0,0,0,0,0,0,23,27,0,1.7307692307692308,4.405999999999999,296.48,12544,5732.1,4210,7.625769230769229,0.023635204081632655,25255.632599999994,1.6184729028782885
11717,0,0,0,0,0,3,0,4,0,0,0,0,4,0,0,0,2,0,0,0,0,3,2,0,0,0,0,1,0,5,2,0,0,28,0,1,0,0,2,0,1,0,1,2,0,0,2,0,0,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,25,0,2,0,0,0,0,0,0,0,21,23,0,1.5238095238095235,4.1068181818181815,219.75,63054,5780.9,14872,6.258008658008656,0.003485108002664383,23741.105227272725,1.345861455509731
10471,0,0,0,0,1,6,0,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,37,0,2,0,0,7,0,0,0,0,2,0,0,0,0,0,3,0,0,0,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,26,0,2,0,0,0,0,0,0,0,15,29,2,1.52,4.071739130434784,131.2391304347826,21896,8515.1,9668,6.189043478260872,0.005993749106447872,34671.26586956523,1.3940581406595962
14092,0,0,0,0,2,3,0,8,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,3,0,0,32,0,0,1,0,3,0,0,1,3,4,0,0,0,0,0,3,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,26,0,1,0,0,0,0,0,0,0,28,10,7,1.6363636363636365,3.986666666666667,186.57777777777775,11083,562.4,5108,6.523636363636364,0.016834591516536837,2242.1013333333335,0.978952646963466
10710,0,0,0,0,0,5,0,3,0,2,1,0,12,0,0,0,2,0,0,0,0,5,2,0,0,2,0,2,0,5,1,0,0,40,0,6,0,0,2,0,0,1,3,10,0,0,0,0,0,1,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,4,0,0,0,0,38,0,1,0,0,0,0,0,0,0,20,41,1,1.880952380952381,4.011290322580645,545.4193548387096,26410,5765.6,10614,7.545046082949308,0.020652001319148416,23127.495483870967,1.6189639540781606
11378,0,0,0,0,0,4,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,33,0,2,0,0,4,0,0,2,1,5,0,0,0,0,0,3,0,0,0,11,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25,0,0,0,0,1,0,0,0,0,25,0,0,0,0,0,0,0,0,0,14,28,3,1.5769230769230769,4.066666666666666,224.48888888888888,37279,14466.8,13871,6.412820512820512,0.00602185919388634,58831.65333333333,2.110713490678266
11104,0,0,0,0,0,4,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,2,1,0,0,46,0,1,1,0,6,0,0,2,3,1,0,0,0,0,0,1,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28,0,0,0,0,1,0,0,0,0,31,0,1,0,0,0,0,0,0,0,14,40,1,1.7714285714285714,4.0,253.9636363636364,26119,67304.0,12690,7.085714285714285,0.009723329237858892,269216.0,2.054545910228927
14823,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,1,15,0,0,2,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,14,0,1,0,0,0,0,0,0,0,17,6,2,1.1666666666666667,3.8360000000000003,31.84,3561,45.9,2065,4.475333333333334,0.008941308621173828,176.07240000000002,0.44986492397630357
14228,0,0,0,0,0,0,0,4,0,0,1,0,5,0,0,0,0,0,0,0,0,3,4,0,0,2,0,2,0,2,0,0,1,33,0,3,1,0,3,0,0,2,3,9,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,23,0,2,0,0,0,0,0,0,0,35,8,0,1.6666666666666667,4.26046511627907,535.0232558139535,22103,1397.5,10261,7.10077519379845,0.02420591122535192,5954.0,1.1790584868238927
13672,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,2.35,38.5,763,6.1,698,,0.05045871559633028,14.334999999999999,0.1883743206253059
11596,0,0,0,0,0,1,0,5,0,0,0,0,3,0,0,0,1,0,0,0,0,4,3,0,0,0,0,2,0,0,0,0,0,30,0,1,0,0,0,0,0,2,2,3,0,0,1,0,0,2,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,1,0,0,0,0,24,0,0,0,0,0,0,0,0,0,19,26,1,1.75,4.219565217391305,121.91304347826087,10561,7925.2,3654,7.384239130434784,0.011543702630268049,33440.89826086957,1.5553327766891758
14898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,,4.633333333333334,118.33333333333331,1950,33.4,794,,0.060683760683760676,154.75333333333333,0.5441116013994575
