zipcode,name,open_now,place_id,rating,user_ratings_total,price_level,searched_keyword,searched_zipcode,location_lat,location_lng,compound_code,global_code,art_gallery,atm,bakery,bank,bar,beauty_salon,bicycle_store,book_store,bowling_alley,cafe,car_dealer,car_repair,car_wash,clothing_store,convenience_store,dentist,department_store,drugstore,electronics_store,establishment,finance,florist,food,furniture_store,gas_station,general_contractor,grocery_or_supermarket,gym,hair_care,hardware_store,health,home_goods_store,hospital,insurance_agency,jewelry_store,laundry,liquor_store,locksmith,lodging,meal_delivery,meal_takeaway,movie_rental,movie_theater,moving_company,night_club,park,parking,pet_store,pharmacy,plumber,point_of_interest,premise,real_estate_agency,restaurant,school,shoe_store,shopping_mall,spa,storage,store,supermarket,tourist_attraction,veterinary_care
13819,Starbucks,True,ChIJtywIToLTwoAR3OYkvDvFIBs,4.1,313.0,2.0,coffee shops,90601,33.9601068,-118.0266627,"XX6F+28 Whittier, California",8553XX6F+28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
19800,Marshalls,True,ChIJ-8WNIty0woARVzJuymLw6vE,4.2,353.0,,stores,90503,33.8545018,-118.3525082,"VJ3W+RX Torrance, California",8553VJ3W+RX,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
18568,Walgreens,True,ChIJ80sqvwiZwoAR2MbmQm9hpV4,3.3,20.0,2.0,stores,91356,34.1692269,-118.5378765,"5F96+MR Tarzana, Los Angeles, CA",85635F96+MR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
90280,Tony's Restaurant & Mariscos,True,ChIJx9ahCPjLwoARyvy5LVIOYV4,4.3,318.0,,restaurant,90280,33.9444665,-118.206201,"WQVV+QG South Gate, California",8553WQVV+QG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
91505,MA'S Italian Kitchen,True,ChIJq8dUUs2_woARrTPPBwgem98,4.6,241.0,2.0,restaurant,91505,34.154502,-118.345996,"5M33+RJ Burbank, California",85635M33+RJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
90042,Gloria's Cuisine L.A.,True,ChIJ6ymWGx3EwoAR1OufBXdWEEs,4.7,298.0,1.0,restaurant,90042,34.107005,-118.203409,"4Q4W+RJ Los Angeles, California",85634Q4W+RJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
90048,west elm,True,ChIJU-uG2Eq5woARV3ADm7HaWGk,3.7,103.0,,stores,90048,34.0757774,-118.3725088,"3JGG+8X Los Angeles, California",85633JGG+8X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
90660,Food 4 Less,True,ChIJBSicP5XRwoARwGF2CmBxT4k,4.3,719.0,1.0,stores,90660,34.0018472,-118.0884699,"2W26+PJ Pico Rivera, California",85632W26+PJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
90293,Del Rey Deli Co.,False,ChIJv_VqzV-wwoAR213M7T8XBHI,4.6,148.0,2.0,restaurant,90293,33.956064,-118.442682,"XH44+CW Playa Del Rey, Los Angeles, CA",8553XH44+CW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
91745,Pepe's Mexican Restaurant,True,ChIJs1c7xdbVwoAR2Up1Urf--cM,4.4,908.0,1.0,restaurant,91745,34.0098309,-117.9637755,"225P+WF Hacienda Heights, California",8564225P+WF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
90232,Wildcraft Culver City,True,ChIJU3Cs_ii6woARhLCqbYce_g4,4.3,308.0,2.0,restaurant,90232,34.0220274,-118.3963351,"2JC3+RF Culver City, California",85632JC3+RF,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
90755,Sprint Store,True,ChIJH9pitdAz3YARg4t5eLSVLSg,3.8,62.0,2.0,stores,90755,33.80371830000001,-118.1693337,"RR3J+F7 Signal Hill, California",8553RR3J+F7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
90803,Verizon Authorized Retailer – GoWireless,True,ChIJBScqFDYw3YARAPVxJ-VdoFw,4.5,90.0,2.0,stores,90803,33.7603593,-118.1345357,"QV68+45 Long Beach, California",8553QV68+45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
93534,Starbucks,True,ChIJS638Ms5awoARUTygRqgcuKo,4.4,484.0,2.0,coffee shops,93534,34.69757,-118.146025,"MVX3+2H Lancaster, California",8563MVX3+2H,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
90245,The Container Store,True,ChIJtz_xWUqxwoAR76fD4l9piOM,4.3,196.0,,stores,90245,33.90650979999999,-118.3953802,"WJ43+JR El Segundo, California",8553WJ43+JR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
90037,REGGIES LIQUOR,True,ChIJ90s7XBHIwoARJy7o1swZ7pM,3.4,32.0,,stores,90037,34.0030619,-118.2824461,"2P39+62 Los Angeles, California",85632P39+62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
90032,Tierra Mia Coffee,,ChIJv7QYnG7FwoAR6wDDT3OCOLA,0.0,0.0,,coffee shops,90032,34.0615644,-118.1753269,"3R6F+JV East Los Angeles, California",85633R6F+JV,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
10509,Thai Table Restaurant,True,ChIJM0lizMDUwoARmF1wkcSaLgo,4.5,297.0,2.0,restaurant,90603,33.940456,-117.993336,"W2R4+5M Whittier, California",8554W2R4+5M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
91504,Starbucks,True,ChIJB0ym70OVwoARtIaZ5a6uH2w,4.0,424.0,2.0,coffee shops,91504,34.186935,-118.3179053,"5MPJ+QR Burbank, California",85635MPJ+QR,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
90278,South Bay Galleria,True,ChIJo2cBevm0woARJtDspbm05OQ,4.4,6857.0,,stores,90278,33.8713182,-118.3549977,"VJCW+G2 Redondo Beach, California",8553VJCW+G2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
10061,The UPS Store,True,ChIJt7C_RjK-woARmhRWUToLSYY,4.3,19.0,,stores,91602,34.1523993,-118.35035,"5J2X+XV Toluca Lake, Los Angeles, CA",85635J2X+XV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
90603,Uno Tea House,True,ChIJR8o0ncDUwoARDEcEw3JrFNg,4.8,73.0,1.0,coffee shops,90603,33.9416598,-117.995078,"W2R3+MX Whittier, California",8554W2R3+MX,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
90038,99 Cents Only Stores,True,ChIJ2Y7yUCq_woARDsgmOGMlJdA,4.2,565.0,1.0,stores,90038,34.086872,-118.343882,"3MP4+PC Los Angeles, California",85633MP4+PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
15400,Short Stop Food Store,,ChIJ372Var6QwoAROwZMMfheqew,4.0,8.0,,stores,91343,34.2352497,-118.4681459,"6GPJ+3P Los Angeles, California",85636GPJ+3P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
91024,Sierra Records,,ChIJpwkUDXrcwoAR1hw7h1MHKV4,0.0,0.0,,stores,91024,34.162272,-118.0543504,"5W6W+W7 Sierra Madre, California",85635W6W+W7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
91203,Arka Jewelry,True,ChIJmwBO-lTAwoARkuIeXBpxINI,4.7,11.0,,stores,91203,34.148242,-118.254671,"4PXW+74 Glendale, California",85634PXW+74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
90211,Beverly Hills Thai Kosher,False,ChIJB3xIz1S5woAR3nqTWTtVw_M,4.5,159.0,2.0,restaurant,90211,34.071925,-118.3888444,"3JC6+QF Beverly Hills, California",85633JC6+QF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
24663,HomeGoods,True,ChIJI5-bJPRK3YAR7HAkriqkQBM,4.4,290.0,1.0,stores,90505,33.802324,-118.329557,"RM2C+W5 Torrance, California",8553RM2C+W5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13901,Central Mercado,True,ChIJ9RD0RADXwoAR0pTIkUco4i0,4.3,134.0,,stores,91746,34.0547222,-117.9736111,"323G+VH La Puente, California",8564323G+VH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
24911,Savers,True,ChIJG7BEBntK3YARYBsG8KL4zvk,4.3,469.0,1.0,stores,90717,33.798363,-118.308584,"QMXR+8H Lomita, California",8553QMXR+8H,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
90710,Passion's XXX Video,True,ChIJWbYNB4s13YARVaD900poKzM,3.0,49.0,,stores,90710,33.7906724,-118.2960002,"QPR3+7H Harbor City, Los Angeles, CA",8553QPR3+7H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
90275,Anand International Inc,True,ChIJq6qqquZL3YARZF3NSvrM9IU,0.0,0.0,,stores,90275,33.7668389,-118.3684229,"QJ8J+PJ Rancho Palos Verdes, California",8553QJ8J+PJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
91107,Staples,True,ChIJnY05fnvbwoARYVW8XEC27bQ,3.8,117.0,2.0,stores,91107,34.1456542,-118.0745307,"4WWG+75 Pasadena, California",85634WWG+75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
90014,Verve Coffee Roasters,True,ChIJ6x_X48rHwoARW8z-yvtJ1lQ,4.5,765.0,2.0,coffee shops,90007,34.0423681,-118.2545639,"2PRW+W5 Los Angeles, California",85632PRW+W5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
91340,Wingstop,True,ChIJb-QlokqQwoARX6lTqWn1Ct8,3.7,235.0,2.0,restaurant,91340,34.283866,-118.4416297,"7HM5+G8 San Fernando, California",85637HM5+G8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
91773,Michaelangelo's Pizza,True,ChIJqQWmezovw4ARSlaep5RFZPs,4.2,377.0,2.0,restaurant,91773,34.1034151,-117.8184202,"453J+9J San Dimas, California",8564453J+9J,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
91020,Hikari Sushi,True,ChIJg3g9cQ7qwoARzRZczswfz1E,4.4,431.0,2.0,restaurant,91020,34.204504,-118.222968,"6Q3G+RR Montrose, La Crescenta-Montrose, CA",85636Q3G+RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
15201,Cost Plus World Market,True,ChIJ_97m7OqXwoARg28kJCuzt14,4.5,295.0,2.0,stores,91403,34.1538176,-118.4643473,"5G3P+G7 Sherman Oaks, Los Angeles, CA",85635G3P+G7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
90019,Paper or Plastik Cafe,True,ChIJfcx80hO5woARDTr5DW1s26M,4.2,492.0,2.0,coffee shops,90019,34.0508251,-118.3644004,"3J2P+86 Los Angeles, California",85633J2P+86,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
93550,7-Eleven,True,ChIJNRg0IiZYwoARr48Ywxr8aDU,3.9,16.0,1.0,stores,93550,34.5798819,-118.1162273,"HVHM+XG Palmdale, California",8563HVHM+XG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
91101,Veggie Grill,True,ChIJ6UH-JFzDwoAR45YwkXv8N4g,4.5,653.0,2.0,restaurant,91101,34.142375,-118.131828,"4VR9+X7 Pasadena, California",85634VR9+X7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
91020,Joselito's Mexican Food,True,ChIJfxNbMG3qwoARHoRlqy4Hqvg,4.4,494.0,2.0,restaurant,91020,34.2063458,-118.2297291,"6Q4C+G4 Montrose, La Crescenta-Montrose, CA",85636Q4C+G4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
90220,IHOP,True,ChIJeXAC8G7LwoARaCbZsVm43Lk,4.3,1391.0,1.0,restaurant,90220,33.896296,-118.2208092,"VQWH+GM Compton, California",8553VQWH+GM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
90048,Robata JINYA,True,ChIJI_U5kza5woARxp0PReCkAjU,4.5,268.0,2.0,restaurant,90048,34.0719444,-118.3655833,"3JCM+QQ Los Angeles, California",85633JCM+QQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
90017,Nordstrom Local DTLA,True,ChIJnwNGYGbHwoARoXcCMpMx25E,4.2,33.0,,stores,90017,34.0483595,-118.2587597,"2PXR+8F Los Angeles, California",85632PXR+8F,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
90046,Enigma Coffee,True,ChIJk5yC5sK-woARsEfVYlECR0Y,4.7,57.0,,coffee shops,90046,34.0982474,-118.3595216,"3JXR+75 Los Angeles, California",85633JXR+75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
91107,The Coffee Bean & Tea Leaf,True,ChIJBxRZvfjbwoAR2zeNCVVjts8,4.9,32.0,1.0,coffee shops,91107,34.1500672,-118.0709336,"5W2H+2J Pasadena, California",85635W2H+2J,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
90038,Pavilions,True,ChIJ7d9Zlcu4woAR0gYUAMiT3Cw,4.2,998.0,,stores,90038,34.0845425,-118.3272183,"3MMF+R4 Los Angeles, California",85633MMF+R4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13790,sylmars fix,False,ChIJwTiqfCmOwoARvDYv04MDg40,4.4,195.0,1.0,restaurant,91342,34.3088198,-118.4344278,"8H58+G6 Sylmar, Los Angeles, CA",85638H58+G6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
91502,Benjamin Moore - Catalina Paints,False,ChIJM24BMmiVwoARf3uDQsRCFcY,4.7,15.0,,stores,91502,34.169248,-118.300486,"5M9X+MR Burbank, California",85635M9X+MR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
90039,Bill's Liquor Store,True,ChIJHdxW-drAwoARevwGVnmWBFA,4.5,49.0,,stores,90039,34.1168124,-118.2616743,"4P8Q+P8 Los Angeles, California",85634P8Q+P8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
91711,Sprint Store,True,ChIJPT6ZbfExw4ARgqezKCEIzBA,4.1,74.0,2.0,stores,91711,34.0806314,-117.7208473,"37JH+7M Claremont, California",856437JH+7M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11712,Pizzana Brentwood,True,ChIJVZvhf1-7woARcqyyuL-2qjw,4.5,632.0,2.0,restaurant,90007,34.0533437,-118.4660616,"3G3M+8H Los Angeles, California",85633G3M+8H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
91020,CRACKING CRAB,True,ChIJi7ZifQ3qwoARu2E7UP3QP7k,4.4,310.0,2.0,restaurant,91020,34.2051716,-118.2269612,"6Q4F+36 Montrose, La Crescenta-Montrose, CA",85636Q4F+36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
91020,Looking Toward the Future Inc,True,ChIJ4y8GmRLqwoARuK1AR7k8_Jo,5.0,1.0,,stores,91020,34.2055815,-118.2274938,"6Q4F+62 Glendale, California",85636Q4F+62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
90731,Target,True,ChIJKYQWfAM23YAR4ucivVd5fNs,4.2,621.0,2.0,stores,90731,33.760437,-118.2940826,"QP64+59 San Pedro, Los Angeles, CA",8553QP64+59,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
90012,Marugame Monzo,True,ChIJfYSGw0fGwoARyMqh31EfoXg,4.6,996.0,2.0,restaurant,90012,34.0499426,-118.240048,"2QX5+XX Los Angeles, California",85632QX5+XX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
23758,Mandarin Wong Chinese Restaurant,True,ChIJh7bBVOuGwoARVmPkHiHdgHM,4.5,270.0,1.0,restaurant,91321,34.3789267,-118.5508654,"9CHX+HM Newhall, Santa Clarita, CA",85639CHX+HM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
16150,The Original Barrio Fiesta of Manila,True,ChIJyRYsTJ6QwoARzfyyCUc7WFk,4.3,196.0,2.0,restaurant,91343,34.2354825,-118.4844283,"6GP8+56 Los Angeles, California",85636GP8+56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
91006,Maki & Sushi,True,ChIJx42e8t7bwoARUzkofB2uWGA,4.5,266.0,2.0,restaurant,91006,34.1397929,-118.0239544,"4XQG+WC Arcadia, California",85634XQG+WC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
